product_id,product_name,classification,acquisition_type,month,year,month_number,units_sold,units_rented,monthly_demand,completed_sale_orders,valid_rental_requests,average_rental_days,views,searches,add_to_cart,favorites,shares,unit_price,rental_daily_price,stock_at_month_start,active_promotion,requires_prescription,previous_month_sales,previous_month_rentals,previous_month_views,previous_month_demand,average_demand_previous_3_months
188,Nebulizador compresor,Oxigenoterapia,VENTA,2025-06-01,2025,6,18,0,18,6,0,0.0,5,2,1,0,0,1806.47,0.0,38,False,False,18,0,8,18,11.0
188,Nebulizador compresor,Oxigenoterapia,VENTA,2025-07-01,2025,7,12,0,12,4,0,0.0,10,3,1,1,0,1816.78,0.0,30,False,False,18,0,5,18,15.0
188,Nebulizador compresor,Oxigenoterapia,VENTA,2025-08-01,2025,8,3,0,3,1,0,0.0,4,0,1,1,0,1794.77,0.0,16,False,False,12,0,10,12,16.0
188,Nebulizador compresor,Oxigenoterapia,VENTA,2025-09-01,2025,9,15,0,15,6,0,0.0,12,1,1,0,1,1792.58,0.0,15,False,False,3,0,4,3,11.0
188,Nebulizador compresor,Oxigenoterapia,VENTA,2025-10-01,2025,10,14,0,14,4,0,0.0,12,4,1,1,0,1785.92,0.0,19,False,False,15,0,12,15,10.0
188,Nebulizador compresor,Oxigenoterapia,VENTA,2025-11-01,2025,11,18,0,18,7,0,0.0,12,2,1,1,1,1795.42,0.0,33,False,False,14,0,12,14,10.67
188,Nebulizador compresor,Oxigenoterapia,VENTA,2025-12-01,2025,12,14,0,14,6,0,0.0,14,1,3,2,1,1805.31,0.0,22,False,False,18,0,12,18,15.67
188,Nebulizador compresor,Oxigenoterapia,VENTA,2026-01-01,2026,1,37,0,37,14,0,0.0,8,7,2,2,2,1807.89,0.0,36,False,False,14,0,14,14,15.33
188,Nebulizador compresor,Oxigenoterapia,VENTA,2026-02-01,2026,2,23,0,23,9,0,0.0,25,8,2,0,1,1802.32,0.0,46,False,False,37,0,8,37,23.0
188,Nebulizador compresor,Oxigenoterapia,VENTA,2026-03-01,2026,3,26,0,26,8,0,0.0,27,7,4,3,2,1794.38,0.0,26,True,False,23,0,25,23,24.67
188,Nebulizador compresor,Oxigenoterapia,VENTA,2026-04-01,2026,4,22,0,22,7,0,0.0,22,4,2,1,0,1784.8,0.0,37,False,False,26,0,27,26,28.67
188,Nebulizador compresor,Oxigenoterapia,VENTA,2026-05-01,2026,5,53,0,53,17,0,0.0,25,8,3,2,0,1797.18,0.0,16,False,False,22,0,22,22,23.67
188,Nebulizador compresor,Oxigenoterapia,VENTA,2026-06-01,2026,6,27,0,27,10,0,0.0,19,6,3,1,1,1789.64,0.0,37,False,False,53,0,25,53,33.67
188,Nebulizador compresor,Oxigenoterapia,VENTA,2026-07-01,2026,7,26,0,26,9,0,0.0,4,1,1,1,0,1807.25,0.0,68,False,False,27,0,19,27,34.0
189,Cama hospitalaria manual,Cuidado en cama,RENTA,2024-01-01,2024,1,0,0,0,0,0,0.0,0,0,0,0,0,21691.72,620.0,28,False,False,0,0,0,0,0.0
189,Cama hospitalaria manual,Cuidado en cama,RENTA,2024-02-01,2024,2,0,0,0,0,0,0.0,0,0,0,0,0,21893.81,620.0,26,False,False,0,0,0,0,0.0
189,Cama hospitalaria manual,Cuidado en cama,RENTA,2024-03-01,2024,3,0,0,0,0,0,0.0,1,0,0,0,0,21812.98,620.0,24,False,False,0,0,0,0,0.0
189,Cama hospitalaria manual,Cuidado en cama,RENTA,2024-04-01,2024,4,0,0,0,0,0,0.0,0,0,0,0,0,21821.13,620.0,23,False,False,0,0,1,0,0.0
189,Cama hospitalaria manual,Cuidado en cama,RENTA,2024-05-01,2024,5,0,0,0,0,0,0.0,1,0,0,0,0,21825.04,620.0,21,False,False,0,0,0,0,0.0
189,Cama hospitalaria manual,Cuidado en cama,RENTA,2024-06-01,2024,6,0,0,0,0,0,0.0,0,0,0,0,0,21643.88,620.0,19,False,False,0,0,1,0,0.0
189,Cama hospitalaria manual,Cuidado en cama,RENTA,2024-07-01,2024,7,0,0,0,0,0,0.0,3,0,0,0,0,21771.54,620.0,18,False,False,0,0,0,0,0.0
189,Cama hospitalaria manual,Cuidado en cama,RENTA,2024-08-01,2024,8,0,0,0,0,0,0.0,0,2,0,0,0,21906.48,620.0,17,False,False,0,0,3,0,0.0
189,Cama hospitalaria manual,Cuidado en cama,RENTA,2024-09-01,2024,9,0,0,0,0,0,0.0,0,0,0,1,0,21743.73,620.0,16,False,False,0,0,0,0,0.0
189,Cama hospitalaria manual,Cuidado en cama,RENTA,2024-10-01,2024,10,0,0,0,0,0,0.0,2,0,0,0,0,21765.82,620.0,16,False,False,0,0,0,0,0.0
189,Cama hospitalaria manual,Cuidado en cama,RENTA,2024-11-01,2024,11,0,0,0,0,0,0.0,1,1,0,0,0,21719.01,620.0,12,False,False,0,0,2,0,0.0
189,Cama hospitalaria manual,Cuidado en cama,RENTA,2024-12-01,2024,12,0,0,0,0,0,0.0,4,1,0,1,0,21785.78,620.0,10,False,False,0,0,1,0,0.0
189,Cama hospitalaria manual,Cuidado en cama,RENTA,2025-01-01,2025,1,0,0,0,0,0,0.0,5,2,1,1,0,21870.8,620.0,13,False,False,0,0,4,0,0.0
189,Cama hospitalaria manual,Cuidado en cama,RENTA,2025-02-01,2025,2,0,0,0,0,0,0.0,7,0,1,0,1,21798.34,620.0,15,False,False,0,0,5,0,0.0
189,Cama hospitalaria manual,Cuidado en cama,RENTA,2025-03-01,2025,3,0,0,0,0,0,0.0,7,6,0,0,1,21897.56,620.0,18,False,False,0,0,7,0,0.0
189,Cama hospitalaria manual,Cuidado en cama,RENTA,2025-04-01,2025,4,0,0,0,0,0,0.0,5,3,0,1,0,21887.84,620.0,18,False,False,0,0,7,0,0.0
189,Cama hospitalaria manual,Cuidado en cama,RENTA,2025-05-01,2025,5,0,0,0,0,0,0.0,8,5,0,1,1,21938.32,620.0,16,True,False,0,0,5,0,0.0
189,Cama hospitalaria manual,Cuidado en cama,RENTA,2025-06-01,2025,6,0,1,1,0,1,10.0,7,2,4,2,0,21619.35,620.0,15,False,False,0,0,8,0,0.0
189,Cama hospitalaria manual,Cuidado en cama,RENTA,2025-07-01,2025,7,0,0,0,0,0,0.0,11,3,2,0,0,21491.84,620.0,13,True,False,0,1,7,1,0.33
189,Cama hospitalaria manual,Cuidado en cama,RENTA,2025-08-01,2025,8,0,1,1,0,1,11.0,7,5,3,0,1,21424.65,620.0,13,False,False,0,0,11,0,0.33
189,Cama hospitalaria manual,Cuidado en cama,RENTA,2025-09-01,2025,9,0,0,0,0,0,0.0,15,2,3,1,1,21439.27,620.0,18,True,False,0,1,7,1,0.67
189,Cama hospitalaria manual,Cuidado en cama,RENTA,2025-10-01,2025,10,0,0,0,0,0,0.0,19,10,2,0,2,21290.42,620.0,17,True,False,0,0,15,0,0.33
189,Cama hospitalaria manual,Cuidado en cama,RENTA,2025-11-01,2025,11,0,0,0,0,0,0.0,12,3,5,1,1,21277.39,620.0,16,False,False,0,0,19,0,0.33
189,Cama hospitalaria manual,Cuidado en cama,RENTA,2025-12-01,2025,12,0,1,1,0,1,10.0,15,6,4,3,0,21403.93,620.0,16,True,False,0,0,12,0,0.0
189,Cama hospitalaria manual,Cuidado en cama,RENTA,2026-01-01,2026,1,0,0,0,0,0,0.0,13,4,3,1,0,21276.07,620.0,14,False,False,0,1,15,1,0.33
189,Cama hospitalaria manual,Cuidado en cama,RENTA,2026-02-01,2026,2,0,0,0,0,0,0.0,16,2,3,2,0,21685.9,620.0,13,False,False,0,0,13,0,0.33
189,Cama hospitalaria manual,Cuidado en cama,RENTA,2026-03-01,2026,3,0,2,2,0,2,7.5,23,5,6,2,1,21715.22,620.0,24,False,False,0,0,16,0,0.33
189,Cama hospitalaria manual,Cuidado en cama,RENTA,2026-04-01,2026,4,0,0,0,0,0,0.0,33,11,1,1,1,21830.88,620.0,21,True,False,0,2,23,2,0.67
189,Cama hospitalaria manual,Cuidado en cama,RENTA,2026-05-01,2026,5,0,0,0,0,0,0.0,28,4,6,2,2,21902.22,620.0,18,False,False,0,0,33,0,0.67
189,Cama hospitalaria manual,Cuidado en cama,RENTA,2026-06-01,2026,6,0,0,0,0,0,0.0,28,5,6,1,1,21992.05,620.0,19,False,False,0,0,28,0,0.67
189,Cama hospitalaria manual,Cuidado en cama,RENTA,2026-07-01,2026,7,0,1,1,0,1,10.0,10,1,1,0,0,21858.46,620.0,18,False,False,0,0,28,0,0.0
190,Cama hospitalaria eléctrica,Cuidado en cama,RENTA,2024-01-01,2024,1,0,0,0,0,0,0.0,0,0,0,0,0,43897.66,1150.0,28,False,False,0,0,0,0,0.0
190,Cama hospitalaria eléctrica,Cuidado en cama,RENTA,2024-02-01,2024,2,0,0,0,0,0,0.0,0,0,0,0,0,43827.87,1150.0,23,True,False,0,0,0,0,0.0
190,Cama hospitalaria eléctrica,Cuidado en cama,RENTA,2024-03-01,2024,3,0,0,0,0,0,0.0,0,0,0,0,1,43883.64,1150.0,23,False,False,0,0,0,0,0.0
190,Cama hospitalaria eléctrica,Cuidado en cama,RENTA,2024-04-01,2024,4,0,0,0,0,0,0.0,0,0,0,0,0,43795.86,1150.0,22,False,False,0,0,0,0,0.0
190,Cama hospitalaria eléctrica,Cuidado en cama,RENTA,2024-05-01,2024,5,0,0,0,0,0,0.0,1,0,0,0,0,44085.64,1150.0,17,False,False,0,0,0,0,0.0
190,Cama hospitalaria eléctrica,Cuidado en cama,RENTA,2024-06-01,2024,6,0,0,0,0,0,0.0,0,0,0,0,0,43960.35,1150.0,16,False,False,0,0,1,0,0.0
190,Cama hospitalaria eléctrica,Cuidado en cama,RENTA,2024-07-01,2024,7,0,0,0,0,0,0.0,1,3,0,0,0,44291.68,1150.0,15,True,False,0,0,0,0,0.0
190,Cama hospitalaria eléctrica,Cuidado en cama,RENTA,2024-08-01,2024,8,0,0,0,0,0,0.0,3,1,0,0,0,44762.8,1150.0,13,False,False,0,0,1,0,0.0
190,Cama hospitalaria eléctrica,Cuidado en cama,RENTA,2024-09-01,2024,9,0,0,0,0,0,0.0,1,0,1,0,0,44664.63,1150.0,11,False,False,0,0,3,0,0.0
190,Cama hospitalaria eléctrica,Cuidado en cama,RENTA,2024-10-01,2024,10,0,0,0,0,0,0.0,5,0,1,0,0,44969.97,1150.0,9,False,False,0,0,1,0,0.0
190,Cama hospitalaria eléctrica,Cuidado en cama,RENTA,2024-11-01,2024,11,0,0,0,0,0,0.0,3,0,0,0,1,45263.13,1150.0,7,True,False,0,0,5,0,0.0
190,Cama hospitalaria eléctrica,Cuidado en cama,RENTA,2024-12-01,2024,12,0,0,0,0,0,0.0,5,0,0,0,0,45694.24,1150.0,15,False,False,0,0,3,0,0.0
190,Cama hospitalaria eléctrica,Cuidado en cama,RENTA,2025-01-01,2025,1,0,0,0,0,0,0.0,4,0,0,0,0,45852.66,1150.0,16,False,False,0,0,5,0,0.0
190,Cama hospitalaria eléctrica,Cuidado en cama,RENTA,2025-02-01,2025,2,0,0,0,0,0,0.0,1,0,0,2,1,46293.88,1150.0,18,False,False,0,0,4,0,0.0
190,Cama hospitalaria eléctrica,Cuidado en cama,RENTA,2025-03-01,2025,3,0,0,0,0,0,0.0,7,0,2,0,1,46219.42,1150.0,20,False,False,0,0,1,0,0.0
190,Cama hospitalaria eléctrica,Cuidado en cama,RENTA,2025-04-01,2025,4,0,0,0,0,0,0.0,2,1,1,0,1,46261.17,1150.0,18,False,False,0,0,7,0,0.0
190,Cama hospitalaria eléctrica,Cuidado en cama,RENTA,2025-05-01,2025,5,0,0,0,0,0,0.0,5,3,1,0,2,46011.75,1150.0,17,False,False,0,0,2,0,0.0
190,Cama hospitalaria eléctrica,Cuidado en cama,RENTA,2025-06-01,2025,6,0,0,0,0,0,0.0,10,1,1,0,0,46451.61,1150.0,12,True,False,0,0,5,0,0.0
190,Cama hospitalaria eléctrica,Cuidado en cama,RENTA,2025-07-01,2025,7,0,0,0,0,0,0.0,12,3,1,0,0,46627.94,1150.0,8,False,False,0,0,10,0,0.0
190,Cama hospitalaria eléctrica,Cuidado en cama,RENTA,2025-08-01,2025,8,0,0,0,0,0,0.0,11,5,1,0,0,46805.81,1150.0,17,False,False,0,0,12,0,0.0
190,Cama hospitalaria eléctrica,Cuidado en cama,RENTA,2025-09-01,2025,9,0,0,0,0,0,0.0,13,1,1,2,3,46473.7,1150.0,17,True,False,0,0,11,0,0.0
190,Cama hospitalaria eléctrica,Cuidado en cama,RENTA,2025-10-01,2025,10,0,0,0,0,0,0.0,9,3,4,1,0,47028.66,1150.0,16,False,False,0,0,13,0,0.0
190,Cama hospitalaria eléctrica,Cuidado en cama,RENTA,2025-11-01,2025,11,0,0,0,0,0,0.0,4,5,3,1,0,47084.69,1150.0,18,False,False,0,0,9,0,0.0
190,Cama hospitalaria eléctrica,Cuidado en cama,RENTA,2025-12-01,2025,12,0,0,0,0,0,0.0,12,4,1,1,2,47084.69,1150.0,14,False,False,0,0,4,0,0.0
190,Cama hospitalaria eléctrica,Cuidado en cama,RENTA,2026-01-01,2026,1,0,0,0,0,0,0.0,15,8,6,1,1,47084.6,1150.0,12,True,False,0,0,12,0,0.0
190,Cama hospitalaria eléctrica,Cuidado en cama,RENTA,2026-02-01,2026,2,0,0,0,0,0,0.0,14,3,0,2,0,46747.44,1150.0,14,False,False,0,0,15,0,0.0
190,Cama hospitalaria eléctrica,Cuidado en cama,RENTA,2026-03-01,2026,3,0,0,0,0,0,0.0,25,10,0,0,1,46945.15,1150.0,11,True,False,0,0,14,0,0.0
190,Cama hospitalaria eléctrica,Cuidado en cama,RENTA,2026-04-01,2026,4,0,0,0,0,0,0.0,15,9,3,2,4,47013.65,1150.0,10,False,False,0,0,25,0,0.0
190,Cama hospitalaria eléctrica,Cuidado en cama,RENTA,2026-05-01,2026,5,0,0,0,0,0,0.0,19,10,4,3,0,46870.62,1150.0,11,False,False,0,0,15,0,0.0
190,Cama hospitalaria eléctrica,Cuidado en cama,RENTA,2026-06-01,2026,6,0,0,0,0,0,0.0,25,8,4,3,2,47084.88,1150.0,14,True,False,0,0,19,0,0.0
190,Cama hospitalaria eléctrica,Cuidado en cama,RENTA,2026-07-01,2026,7,0,0,0,0,0,0.0,6,2,0,1,1,47085.29,1150.0,14,False,False,0,0,25,0,0.0
191,Colchón antiescaras,Cuidado en cama,MIXTO,2024-01-01,2024,1,0,0,0,0,0,0.0,0,0,0,0,0,7784.48,240.0,41,True,False,0,0,0,0,0.0
191,Colchón antiescaras,Cuidado en cama,MIXTO,2024-02-01,2024,2,0,0,0,0,0,0.0,0,0,0,0,0,7833.79,240.0,40,False,False,0,0,0,0,0.0
191,Colchón antiescaras,Cuidado en cama,MIXTO,2024-03-01,2024,3,0,0,0,0,0,0.0,0,0,0,0,0,7804.32,240.0,38,False,False,0,0,0,0,0.0
191,Colchón antiescaras,Cuidado en cama,MIXTO,2024-04-01,2024,4,5,0,5,2,0,0.0,0,0,0,0,0,7791.55,240.0,38,False,False,0,0,0,0,0.0
191,Colchón antiescaras,Cuidado en cama,MIXTO,2024-05-01,2024,5,0,0,0,0,0,0.0,0,0,0,0,0,7760.84,240.0,31,False,False,5,0,0,5,1.67
191,Colchón antiescaras,Cuidado en cama,MIXTO,2024-06-01,2024,6,3,0,3,1,0,0.0,1,0,0,0,0,7770.62,240.0,29,True,False,0,0,0,0,1.67
191,Colchón antiescaras,Cuidado en cama,MIXTO,2024-07-01,2024,7,2,1,3,1,1,12.0,1,0,0,0,0,7786.58,240.0,24,False,False,3,0,1,3,2.67
191,Colchón antiescaras,Cuidado en cama,MIXTO,2024-08-01,2024,8,0,0,0,0,0,0.0,1,0,0,0,0,7810.16,240.0,20,False,False,2,1,1,3,2.0
191,Colchón antiescaras,Cuidado en cama,MIXTO,2024-09-01,2024,9,5,0,5,2,0,0.0,1,1,0,0,0,7804.54,240.0,22,True,False,0,0,1,0,2.0
191,Colchón antiescaras,Cuidado en cama,MIXTO,2024-10-01,2024,10,3,0,3,1,0,0.0,2,1,2,0,0,7907.78,240.0,19,False,False,5,0,1,5,2.67
191,Colchón antiescaras,Cuidado en cama,MIXTO,2024-11-01,2024,11,2,0,2,2,0,0.0,2,0,0,0,0,7886.93,240.0,18,False,False,3,0,2,3,2.67
191,Colchón antiescaras,Cuidado en cama,MIXTO,2024-12-01,2024,12,0,0,0,0,0,0.0,2,0,0,0,1,7953.13,240.0,16,False,False,2,0,2,2,3.33
191,Colchón antiescaras,Cuidado en cama,MIXTO,2025-01-01,2025,1,10,0,10,4,0,0.0,2,1,0,1,0,8016.9,240.0,16,True,False,0,0,2,0,1.67
191,Colchón antiescaras,Cuidado en cama,MIXTO,2025-02-01,2025,2,3,0,3,2,0,0.0,3,0,0,0,1,8066.52,240.0,35,False,False,10,0,2,10,4.0
191,Colchón antiescaras,Cuidado en cama,MIXTO,2025-03-01,2025,3,2,1,3,1,1,12.0,4,0,0,0,0,8008.5,240.0,33,False,False,3,0,3,3,4.33
191,Colchón antiescaras,Cuidado en cama,MIXTO,2025-04-01,2025,4,6,0,6,2,0,0.0,5,3,2,0,0,7994.8,240.0,29,False,False,2,1,4,3,5.33
191,Colchón antiescaras,Cuidado en cama,MIXTO,2025-05-01,2025,5,10,1,11,4,1,14.0,9,1,1,0,0,7942.52,240.0,20,False,False,6,0,5,6,4.0
191,Colchón antiescaras,Cuidado en cama,MIXTO,2025-06-01,2025,6,8,0,8,4,0,0.0,5,4,1,1,0,7890.73,240.0,6,True,False,10,1,9,11,6.67
191,Colchón antiescaras,Cuidado en cama,MIXTO,2025-07-01,2025,7,0,1,1,0,1,12.0,9,1,1,1,0,7902.18,240.0,15,True,False,8,0,5,8,8.33
191,Colchón antiescaras,Cuidado en cama,MIXTO,2025-08-01,2025,8,7,0,7,3,0,0.0,4,1,1,1,0,7903.39,240.0,13,False,False,0,1,9,1,6.67
191,Colchón antiescaras,Cuidado en cama,MIXTO,2025-09-01,2025,9,1,2,3,1,2,7.0,8,1,0,0,0,8013.22,240.0,20,False,False,7,0,4,7,5.33
191,Colchón antiescaras,Cuidado en cama,MIXTO,2025-10-01,2025,10,5,1,6,2,1,13.0,4,5,2,0,0,8037.6,240.0,19,False,False,1,2,8,3,3.67
191,Colchón antiescaras,Cuidado en cama,MIXTO,2025-11-01,2025,11,3,0,3,3,0,0.0,11,2,2,1,0,8004.46,240.0,11,False,False,5,1,4,6,5.33
191,Colchón antiescaras,Cuidado en cama,MIXTO,2025-12-01,2025,12,5,0,5,3,0,0.0,8,3,1,0,1,7943.49,240.0,25,False,False,3,0,11,3,4.0
191,Colchón antiescaras,Cuidado en cama,MIXTO,2026-01-01,2026,1,12,1,13,9,1,5.0,10,0,1,1,0,8009.94,240.0,23,False,False,5,0,8,5,4.67
191,Colchón antiescaras,Cuidado en cama,MIXTO,2026-02-01,2026,2,40,0,40,15,0,0.0,13,0,1,1,1,8029.79,240.0,10,True,False,12,1,10,13,7.0
191,Colchón antiescaras,Cuidado en cama,MIXTO,2026-03-01,2026,3,25,0,25,13,0,0.0,18,11,1,1,1,8038.18,240.0,24,True,False,40,0,13,40,19.33
191,Colchón antiescaras,Cuidado en cama,MIXTO,2026-04-01,2026,4,17,2,19,9,2,8.0,12,5,2,1,2,8048.86,240.0,32,False,False,25,0,18,25,26.0
191,Colchón antiescaras,Cuidado en cama,MIXTO,2026-05-01,2026,5,15,1,16,10,1,5.0,9,2,5,2,0,8079.27,240.0,12,False,False,17,2,12,19,28.0
191,Colchón antiescaras,Cuidado en cama,MIXTO,2026-06-01,2026,6,20,2,22,11,2,5.0,16,4,2,2,0,8062.28,240.0,19,False,False,15,1,9,16,20.0
191,Colchón antiescaras,Cuidado en cama,MIXTO,2026-07-01,2026,7,1,0,1,1,0,0.0,6,0,0,0,0,8071.84,240.0,47,False,False,20,2,16,22,19.0
192,Grúa para traslado de pacientes,Cuidado en casa,RENTA,2024-01-01,2024,1,0,0,0,0,0,0.0,0,0,0,0,0,32643.7,980.0,38,True,False,0,0,0,0,0.0
192,Grúa para traslado de pacientes,Cuidado en casa,RENTA,2024-02-01,2024,2,0,0,0,0,0,0.0,0,0,0,0,0,32724.46,980.0,37,False,False,0,0,0,0,0.0
192,Grúa para traslado de pacientes,Cuidado en casa,RENTA,2024-03-01,2024,3,0,0,0,0,0,0.0,0,0,0,0,0,32725.6,980.0,39,False,False,0,0,0,0,0.0
192,Grúa para traslado de pacientes,Cuidado en casa,RENTA,2024-04-01,2024,4,0,0,0,0,0,0.0,2,1,0,0,0,32747.09,980.0,40,True,False,0,0,0,0,0.0
192,Grúa para traslado de pacientes,Cuidado en casa,RENTA,2024-05-01,2024,5,0,0,0,0,0,0.0,0,0,0,0,0,32842.27,980.0,41,False,False,0,0,2,0,0.0
192,Grúa para traslado de pacientes,Cuidado en casa,RENTA,2024-06-01,2024,6,0,0,0,0,0,0.0,3,2,0,1,0,32982.87,980.0,40,True,False,0,0,0,0,0.0
192,Grúa para traslado de pacientes,Cuidado en casa,RENTA,2024-07-01,2024,7,0,0,0,0,0,0.0,0,0,0,0,0,33169.75,980.0,44,False,False,0,0,3,0,0.0
192,Grúa para traslado de pacientes,Cuidado en casa,RENTA,2024-08-01,2024,8,0,0,0,0,0,0.0,1,1,0,0,0,33180.12,980.0,50,True,False,0,0,0,0,0.0
192,Grúa para traslado de pacientes,Cuidado en casa,RENTA,2024-09-01,2024,9,0,0,0,0,0,0.0,2,1,1,0,0,33201.79,980.0,47,True,False,0,0,1,0,0.0
192,Grúa para traslado de pacientes,Cuidado en casa,RENTA,2024-10-01,2024,10,0,0,0,0,0,0.0,6,0,0,0,1,33306.91,980.0,50,False,False,0,0,2,0,0.0
192,Grúa para traslado de pacientes,Cuidado en casa,RENTA,2024-11-01,2024,11,0,0,0,0,0,0.0,3,0,0,0,0,33001.57,980.0,48,False,False,0,0,6,0,0.0
192,Grúa para traslado de pacientes,Cuidado en casa,RENTA,2024-12-01,2024,12,0,0,0,0,0,0.0,3,0,1,0,0,33027.07,980.0,50,False,False,0,0,3,0,0.0
192,Grúa para traslado de pacientes,Cuidado en casa,RENTA,2025-01-01,2025,1,0,0,0,0,0,0.0,6,1,0,0,1,32910.14,980.0,45,True,False,0,0,3,0,0.0
192,Grúa para traslado de pacientes,Cuidado en casa,RENTA,2025-02-01,2025,2,0,0,0,0,0,0.0,6,0,0,1,0,32904.12,980.0,45,False,False,0,0,6,0,0.0
192,Grúa para traslado de pacientes,Cuidado en casa,RENTA,2025-03-01,2025,3,0,0,0,0,0,0.0,5,2,1,0,0,32737.36,980.0,42,False,False,0,0,6,0,0.0
192,Grúa para traslado de pacientes,Cuidado en casa,RENTA,2025-04-01,2025,4,0,0,0,0,0,0.0,2,2,1,1,1,33146.16,980.0,39,False,False,0,0,5,0,0.0
192,Grúa para traslado de pacientes,Cuidado en casa,RENTA,2025-05-01,2025,5,0,0,0,0,0,0.0,5,1,2,0,2,33384.23,980.0,35,True,False,0,0,2,0,0.0
192,Grúa para traslado de pacientes,Cuidado en casa,RENTA,2025-06-01,2025,6,0,0,0,0,0,0.0,5,0,0,0,0,32929.61,980.0,33,True,False,0,0,5,0,0.0
192,Grúa para traslado de pacientes,Cuidado en casa,RENTA,2025-07-01,2025,7,0,0,0,0,0,0.0,9,3,0,1,1,32803.48,980.0,33,False,False,0,0,5,0,0.0
192,Grúa para traslado de pacientes,Cuidado en casa,RENTA,2025-08-01,2025,8,0,0,0,0,0,0.0,10,2,1,1,0,32713.77,980.0,44,False,False,0,0,9,0,0.0
192,Grúa para traslado de pacientes,Cuidado en casa,RENTA,2025-09-01,2025,9,0,0,0,0,0,0.0,13,3,2,0,0,32639.27,980.0,45,False,False,0,0,10,0,0.0
192,Grúa para traslado de pacientes,Cuidado en casa,RENTA,2025-10-01,2025,10,0,0,0,0,0,0.0,11,5,0,0,2,32475.9,980.0,44,False,False,0,0,13,0,0.0
192,Grúa para traslado de pacientes,Cuidado en casa,RENTA,2025-11-01,2025,11,0,0,0,0,0,0.0,14,3,5,2,0,32599.53,980.0,43,False,False,0,0,11,0,0.0
192,Grúa para traslado de pacientes,Cuidado en casa,RENTA,2025-12-01,2025,12,0,0,0,0,0,0.0,14,2,4,1,1,32589.01,980.0,38,False,False,0,0,14,0,0.0
192,Grúa para traslado de pacientes,Cuidado en casa,RENTA,2026-01-01,2026,1,0,0,0,0,0,0.0,32,5,4,2,0,32680.3,980.0,40,True,False,0,0,14,0,0.0
192,Grúa para traslado de pacientes,Cuidado en casa,RENTA,2026-02-01,2026,2,0,0,0,0,0,0.0,15,11,4,4,1,32973.41,980.0,40,True,False,0,0,32,0,0.0
192,Grúa para traslado de pacientes,Cuidado en casa,RENTA,2026-03-01,2026,3,0,0,0,0,0,0.0,20,6,7,1,1,33165.88,980.0,40,False,False,0,0,15,0,0.0
192,Grúa para traslado de pacientes,Cuidado en casa,RENTA,2026-04-01,2026,4,0,0,0,0,0,0.0,25,9,2,0,2,33354.07,980.0,46,True,False,0,0,20,0,0.0
192,Grúa para traslado de pacientes,Cuidado en casa,RENTA,2026-05-01,2026,5,0,0,0,0,0,0.0,34,8,3,5,1,33296.69,980.0,47,True,False,0,0,25,0,0.0
192,Grúa para traslado de pacientes,Cuidado en casa,RENTA,2026-06-01,2026,6,0,0,0,0,0,0.0,25,6,3,3,1,33607.3,980.0,48,True,False,0,0,34,0,0.0
192,Grúa para traslado de pacientes,Cuidado en casa,RENTA,2026-07-01,2026,7,0,0,0,0,0,0.0,3,1,1,1,2,33519.04,980.0,48,False,False,0,0,25,0,0.0
193,Baño portátil con ruedas,Baño y seguridad,MIXTO,2024-01-01,2024,1,0,0,0,0,0,0.0,0,0,0,0,0,4979.99,220.0,21,False,False,0,0,0,0,0.0
193,Baño portátil con ruedas,Baño y seguridad,MIXTO,2024-02-01,2024,2,0,0,0,0,0,0.0,0,0,0,0,0,4993.29,220.0,25,False,False,0,0,0,0,0.0
193,Baño portátil con ruedas,Baño y seguridad,MIXTO,2024-03-01,2024,3,0,0,0,0,0,0.0,0,0,0,0,0,4988.64,220.0,24,False,False,0,0,0,0,0.0
193,Baño portátil con ruedas,Baño y seguridad,MIXTO,2024-04-01,2024,4,0,0,0,0,0,0.0,1,0,0,0,0,4991.72,220.0,24,False,False,0,0,0,0,0.0
193,Baño portátil con ruedas,Baño y seguridad,MIXTO,2024-05-01,2024,5,0,0,0,0,0,0.0,2,1,0,0,2,4961.85,220.0,25,False,False,0,0,1,0,0.0
193,Baño portátil con ruedas,Baño y seguridad,MIXTO,2024-06-01,2024,6,1,0,1,1,0,0.0,2,3,0,0,0,4960.03,220.0,22,True,False,0,0,2,0,0.0
193,Baño portátil con ruedas,Baño y seguridad,MIXTO,2024-07-01,2024,7,2,0,2,1,0,0.0,2,1,1,0,0,4966.87,220.0,23,True,False,1,0,2,1,0.33
193,Baño portátil con ruedas,Baño y seguridad,MIXTO,2024-08-01,2024,8,5,1,6,3,1,6.0,2,0,1,0,0,4951.13,220.0,22,False,False,2,0,2,2,1.0
193,Baño portátil con ruedas,Baño y seguridad,MIXTO,2024-09-01,2024,9,10,0,10,3,0,0.0,5,0,1,1,0,4964.16,220.0,17,True,False,5,1,2,6,3.0
193,Baño portátil con ruedas,Baño y seguridad,MIXTO,2024-10-01,2024,10,3,0,3,1,0,0.0,6,3,1,0,0,4957.07,220.0,29,False,False,10,0,5,10,6.0
193,Baño portátil con ruedas,Baño y seguridad,MIXTO,2024-11-01,2024,11,0,0,0,0,0,0.0,4,0,1,0,0,4969.68,220.0,28,False,False,3,0,6,3,6.33
193,Baño portátil con ruedas,Baño y seguridad,MIXTO,2024-12-01,2024,12,3,2,5,1,2,3.5,6,1,1,0,1,4954.32,220.0,28,False,False,0,0,4,0,4.33
